disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash.x,lastRefresh.x,id.x,femaDeclarationString,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh.y,hash.y,id.y,incidentYear
4606,2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,345077.5,9184050b35c4cee9633cd80f38de765b6b8e7780,2023-11-02T05:42:36Z,d74527d2-64f7-4b6f-bce9-7dc8f769d04f,DR-4606-LA,LA,DR,2021-06-02T00:00:00Z,2021,Flood,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2021-05-17T00:00:00Z,2021-05-21T00:00:00Z,NA,0,22,033,99033,East Baton Rouge (Parish),21039,2021-08-02T00:00:00Z,2023-05-22T03:41:22Z,8a480c5cada80b60ae8b90928d4c27bc2cc712ec,63c55cef-2207-4860-bb9c-d838cefcd2c4,2021
4606,2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,345077.5,9184050b35c4cee9633cd80f38de765b6b8e7780,2023-11-02T05:42:36Z,d74527d2-64f7-4b6f-bce9-7dc8f769d04f,DR-4606-LA,LA,DR,2021-06-02T00:00:00Z,2021,Flood,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2021-05-17T00:00:00Z,2021-05-21T00:00:00Z,NA,0,22,047,99047,Iberville (Parish),21039,2021-08-02T00:00:00Z,2023-05-22T03:41:22Z,4990620aec55b36c0e988953eaa2a2d83bd15861,d4f23401-a890-44f5-9a33-3c1eda983292,2021
4609,955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,450000,62ebe59c70c13efa8324549be1be427f66f07778,2023-11-02T05:42:36Z,b7f8bad3-7443-4150-8623-741bce61c236,DR-4609-TN,TN,DR,2021-08-23T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,1,0,1,1,2021-08-21T00:00:00Z,2021-08-21T00:00:00Z,NA,0,47,043,99043,Dickson (County),21086,2021-10-25T00:00:00Z,2023-05-22T03:41:22Z,111995905c15c7b9da53f5dbfd945c723e4035d5,8663e7cf-53ce-4c15-b329-697c53624e51,2021
4609,955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,450000,62ebe59c70c13efa8324549be1be427f66f07778,2023-11-02T05:42:36Z,b7f8bad3-7443-4150-8623-741bce61c236,DR-4609-TN,TN,DR,2021-08-23T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,1,0,1,1,2021-08-21T00:00:00Z,2021-08-21T00:00:00Z,NA,0,47,081,99081,Hickman (County),21086,2021-10-25T00:00:00Z,2023-05-22T03:41:22Z,5154ae6d1f99b655c949a1d7f9047613eae5d0db,66168ab3-c9dc-4d68-a87f-5f08d60a3a33,2021
4609,955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,450000,62ebe59c70c13efa8324549be1be427f66f07778,2023-11-02T05:42:36Z,b7f8bad3-7443-4150-8623-741bce61c236,DR-4609-TN,TN,DR,2021-08-23T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,1,0,1,1,2021-08-21T00:00:00Z,2021-08-21T00:00:00Z,NA,0,47,083,99083,Houston (County),21086,2021-10-25T00:00:00Z,2023-05-22T03:41:22Z,ddd0737eae73002b0d95edbd602f0153337ef04d,a318a3e6-6980-4aa7-8bd0-5c632189b67d,2021
4609,955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,450000,62ebe59c70c13efa8324549be1be427f66f07778,2023-11-02T05:42:36Z,b7f8bad3-7443-4150-8623-741bce61c236,DR-4609-TN,TN,DR,2021-08-23T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,1,0,1,1,2021-08-21T00:00:00Z,2021-08-21T00:00:00Z,NA,0,47,085,99085,Humphreys (County),21086,2021-10-25T00:00:00Z,2023-05-22T03:41:22Z,32fde9069acb449fc4a33a10ebb6c1510a3ee1e3,092fb147-59a1-4571-9866-3501f2c35440,2021
4620,NA,NA,NA,NA,5330186.14,117036.4,5021940.71,2023-11-02T00:00:00Z,NA,0,799c4ed1eb5efb5dbc6a5d32ca1246342a167a91,2023-11-02T04:02:44Z,732e5132-1e3c-46a5-8da6-a87b8445e767,DR-4620-AZ,AZ,DR,2021-09-13T00:00:00Z,2021,Flood,SEVERE STORMS AND FLOODING,0,0,1,1,2021-07-22T00:00:00Z,2021-07-24T00:00:00Z,NA,0,04,001,99001,Apache (County),21096,NA,2023-05-22T03:41:22Z,109df24ed94bdba751a33cae7be7983383aa0f90,9bba7933-d307-4593-9aef-40e40ef02bb6,2021
4620,NA,NA,NA,NA,5330186.14,117036.4,5021940.71,2023-11-02T00:00:00Z,NA,0,799c4ed1eb5efb5dbc6a5d32ca1246342a167a91,2023-11-02T04:02:44Z,732e5132-1e3c-46a5-8da6-a87b8445e767,DR-4620-AZ,AZ,DR,2021-09-13T00:00:00Z,2021,Flood,SEVERE STORMS AND FLOODING,0,0,1,1,2021-07-22T00:00:00Z,2021-07-24T00:00:00Z,NA,0,04,005,99005,Coconino (County),21096,NA,2023-05-22T03:41:22Z,523fa4802eed2db1791871b9cc88bcb3830a179e,a38cfa29-fd47-4341-932c-09b85a2d9b3c,2021
4620,NA,NA,NA,NA,5330186.14,117036.4,5021940.71,2023-11-02T00:00:00Z,NA,0,799c4ed1eb5efb5dbc6a5d32ca1246342a167a91,2023-11-02T04:02:44Z,732e5132-1e3c-46a5-8da6-a87b8445e767,DR-4620-AZ,AZ,DR,2021-09-13T00:00:00Z,2021,Flood,SEVERE STORMS AND FLOODING,0,0,1,1,2021-07-22T00:00:00Z,2021-07-24T00:00:00Z,NA,0,04,017,99017,Navajo (County),21096,NA,2023-05-22T03:41:22Z,ba2cc53a831a2889a5cc1a6ec4b98c73e75c6dbd,530e9296-758d-4655-a194-3ff302b53697,2021
4621,NA,NA,NA,NA,7017656.86,219635.84,6250265.78,2023-11-02T00:00:00Z,NA,276210,54997f005575a14725f20b6bbf156ed3d755a9cd,2023-11-02T04:02:44Z,0ae69739-ff7d-455f-a396-3257cb8c0e81,DR-4621-VT,VT,DR,2021-09-29T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,0,0,1,1,2021-07-29T00:00:00Z,2021-07-30T00:00:00Z,NA,0,50,003,99003,Bennington (County),21103,NA,2023-05-22T03:41:22Z,0fa835432c30b0e1f72f73fd5e49d97980681a79,4a2dde3b-9597-4773-b92f-b08b0f015c5e,2021
4621,NA,NA,NA,NA,7017656.86,219635.84,6250265.78,2023-11-02T00:00:00Z,NA,276210,54997f005575a14725f20b6bbf156ed3d755a9cd,2023-11-02T04:02:44Z,0ae69739-ff7d-455f-a396-3257cb8c0e81,DR-4621-VT,VT,DR,2021-09-29T00:00:00Z,2021,Flood,SEVERE STORM AND FLOODING,0,0,1,1,2021-07-29T00:00:00Z,2021-07-30T00:00:00Z,NA,0,50,025,99025,Windham (County),21103,NA,2023-05-22T03:41:22Z,f78137fd8d121b0b04cc31bc6f3ddadaf85d4dba,0d08b9a0-1c07-4e83-b99b-820e5734667f,2021
4624,NA,NA,NA,NA,3530071.78,192732.48,3147051.09,2023-11-02T00:00:00Z,NA,12632.7,b873f064445dcc59895fb2cca81546705e15fba9,2023-11-02T04:02:44Z,99045a7d-a05e-4902-ae40-47faad55f969,DR-4624-NH,NH,DR,2021-10-04T00:00:00Z,2022,Flood,SEVERE STORM AND FLOODING,0,0,1,1,2021-07-29T00:00:00Z,2021-08-02T00:00:00Z,NA,0,33,005,99005,Cheshire (County),21104,NA,2023-05-22T03:41:22Z,9b1fe7e266f0068f026da36067e1eac5ce7cddf2,d7c8d75b-bec5-41dd-9c8a-a47f4b394bf5,2021
4624,NA,NA,NA,NA,3530071.78,192732.48,3147051.09,2023-11-02T00:00:00Z,NA,12632.7,b873f064445dcc59895fb2cca81546705e15fba9,2023-11-02T04:02:44Z,99045a7d-a05e-4902-ae40-47faad55f969,DR-4624-NH,NH,DR,2021-10-04T00:00:00Z,2022,Flood,SEVERE STORM AND FLOODING,0,0,1,1,2021-07-29T00:00:00Z,2021-08-02T00:00:00Z,NA,0,33,019,99019,Sullivan (County),21104,NA,2023-05-22T03:41:22Z,8d31395b8dc8b7baf75850de862dd93dd7b19cf5,787a1b78-fd99-4bce-9146-fc0cca465866,2021
4628,NA,NA,NA,NA,2584793.19,876282.16,653088.94,2023-11-02T00:00:00Z,NA,25304.39,5f2f65ef7f3ebf08f0a7c0e3a1ac25d4a849317b,2023-11-02T04:02:44Z,8f152360-e43b-4ee4-9dcb-cd35c2a8f4ce,DR-4628-VA,VA,DR,2021-10-26T00:00:00Z,2022,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2021-08-30T00:00:00Z,2021-08-31T00:00:00Z,NA,0,51,027,99027,Buchanan (County),21111,NA,2023-05-22T03:41:22Z,ef7166072252d326067d64d2e93f0d22b66b6771,f69aae5d-7300-4f75-9524-51ce97cf00b7,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,11510,Chehalis Indian Reservation,22020,NA,2023-05-22T03:41:22Z,dd4061a4fc9769dbdf190afc2b1888afde0c8fae,7860354e-9257-4cbd-be42-aa056f73c265,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,31565,Hoh Indian Reservation,22020,NA,2023-05-22T03:41:22Z,e4e9ebe271a9ba8e6e0055874ffbd66487801c1d,92a008d3-4745-4c76-a427-b82109ca4201,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,49205,Nisqually Indian Reservation,22020,NA,2023-05-22T03:41:22Z,2c33e678c0dd4990dbbe18abe94c5e047016fb7e,bf3c17fa-5235-42ab-99b7-649576d51ccd,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,57080,Quinault Indian Reservation,22020,NA,2023-05-22T03:41:22Z,7ed264ed8ade06f5d5de6ce2e24bdeb26d2bb38c,afa7e666-f1e2-475a-a988-8b2fcd0a524e,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,63910,Shoalwater Bay Reservation,22020,NA,2023-05-22T03:41:22Z,9df2e3ec158be262a8830ec7d9c00c3473ab009d,f21fa8b8-8ba3-4bfb-b2e5-354cdcf3c83d,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,64785,Skokomish Indian Reservation,22020,NA,2023-05-22T03:41:22Z,8d92ff1c46f7aa507afa81f836e960f8dc2ce573,b569bb2a-1f26-4cf3-8539-24337cce9e67,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,67350,Squaxin Island Indian Reservation,22020,NA,2023-05-22T03:41:22Z,9a9acf491309f7e23ab6a7f3b9504c60086c7f4a,b1e7c56a-bc4f-4107-bd0a-9de3b6650824,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,69310,Swinomish Indian Reservation,22020,NA,2023-05-22T03:41:22Z,7e4d2e9c1f07ab3073ad272986ddd99fe588b050,e72f6458-6078-4481-9add-b414db42e30c,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,000,73652,Upper Skagit Indian Reservation,22020,NA,2023-05-22T03:41:22Z,471e696b3ff1aeaafa0b80f072d689de1b59853b,88582e15-030d-4f06-9333-46f1b75afdb5,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,007,99007,Chelan (County),22020,NA,2023-05-22T03:41:22Z,b2884605369c8d3fc3290b1df76428b9c5347bfa,6adb19b3-85a6-4a66-ba7b-06ee56a90bbf,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,009,99009,Clallam (County),22020,NA,2023-05-22T03:41:22Z,75fd4e340079aadd3842bb06c6a50d414aaeeb66,3b31af7a-79de-4cb8-93c2-36027f651c68,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,015,99015,Cowlitz (County),22020,NA,2023-05-22T03:41:22Z,4d980774ad8e75cf897a544853b5963173f461d6,4e4f1ff4-432e-4856-bf38-a30a43a1610a,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,021,99021,Franklin (County),22020,NA,2023-05-22T03:41:22Z,3455ccc7334e25a4dfbfddcdf8367d8a31cbd1fa,155c803d-9b56-4c80-9594-44b7bcbcf35d,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,027,99027,Grays Harbor (County),22020,NA,2023-05-22T03:41:22Z,252ff54fc7c9347146131694cd70a6c3f7e1c1e1,476506ad-c1fa-4e87-aee0-1db15dd2224e,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,031,99031,Jefferson (County),22020,NA,2023-05-22T03:41:22Z,57a76b2f8b68e268cf995716640c1ce46d36cd4e,87d89a8e-c546-4ff5-b8bc-ed569c163eec,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,039,99039,Klickitat (County),22020,NA,2023-05-22T03:41:22Z,b1bac918b100b2be595aaccbaa995a6990a15b3a,8bd0e61a-e597-4ab2-b883-cbe151cdfe73,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,041,99041,Lewis (County),22020,NA,2023-05-22T03:41:22Z,243e1b609d42796982268411a462b717a7885cfd,e097e8c7-9da0-41a8-886b-4383511675f0,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,045,99045,Mason (County),22020,NA,2023-05-22T03:41:22Z,51e988c689197c1e4b748d539413cfaf3c25953e,f2017752-a42c-42ff-97db-cb480811321e,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,047,99047,Okanogan (County),22020,NA,2023-05-22T03:41:22Z,3395d6c22fbdf8a7cf5befcf73c22c7292c37963,bb427291-d62b-4b27-b40c-4788470d2519,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,049,99049,Pacific (County),22020,NA,2023-05-22T03:41:22Z,2f2e2badf0251bbc1a0de1752a08f78903869f37,89c89dcd-810b-4706-ad03-b0905c11447e,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,057,99057,Skagit (County),22020,NA,2023-05-22T03:41:22Z,95ccef45f7d799d62e3f2e143e4e95f3e0ac4a60,fb616185-ff33-4638-a4cf-c7289d8bb6b9,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,059,99059,Skamania (County),22020,NA,2023-05-22T03:41:22Z,3c34d7b059c2430d6a12b4579de4c951adcfe151,e26da1e0-d8f7-4ca6-b5ab-d7df6368dff5,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,067,99067,Thurston (County),22020,NA,2023-05-22T03:41:22Z,820d3333a8dc7895fbe877a935c9a9ee7e6f3e90,efb39a07-deca-4749-806c-71e2eb57a7bc,2021
4650,NA,NA,NA,NA,9341134.02,2413308,5950439.44,2023-11-02T00:00:00Z,NA,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44Z,a94f613d-681c-46cc-bf41-be59b23addc0,DR-4650-WA,WA,DR,2022-03-29T00:00:00Z,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",0,0,1,1,2021-12-26T00:00:00Z,2022-01-15T00:00:00Z,NA,0,53,069,99069,Wahkiakum (County),22020,NA,2023-05-22T03:41:22Z,602e4d1ee20e4a0d1af3a23f92e86d3b8012a252,ec56c9f4-3e2c-4aba-b933-47c9c981f5c5,2021
4635,1119,7529754.72,6680204.6,849550.12,25956459.64,5611170.26,19278580.73,2023-11-02T00:00:00Z,2023-11-02T00:00:00Z,2158862,1de038d10e73f44127b2b4074d4b4b0618b37025,2023-11-02T05:42:36Z,fffc8aab-feef-417e-b60a-33adc9dae477,DR-4635-WA,WA,DR,2022-01-05T00:00:00Z,2022,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2021-11-05T00:00:00Z,2021-12-02T00:00:00Z,NA,0,53,000,31565,Hoh Indian Reservation,22002,2022-03-07T00:00:00Z,2023-05-22T03:41:22Z,d80907f870eda0369d37e800d8a281e520590cc2,7a5a7999-c6d2-4efd-a7dd-2250b211ed4f,2021
